"","x","y","depJan","depFeb","depMar","depApr","depMay","depJun","depJul","depAug","depSep","depOct","depNov","depDec"
"2566",115,57.7894736842105,4.85157900182234e-09,3.63288334961562e-09,5.81250750655848e-09,9.53938119902659e-09,7.85156490604871e-09,1.3293584592497e-08,1.44778704649906e-08,3.40202413115498e-08,8.86685275983817e-09,7.21866102049856e-09,4.52671737984425e-09,4.28817001438958e-09
"2567",117.5,57.7894736842105,3.76478721244786e-09,3.09717729978301e-09,4.80931251854028e-09,8.16110538523485e-09,8.79985518047882e-09,1.28913672705483e-08,1.36724803354027e-08,3.0469085067486e-08,8.2068141345204e-09,6.48036507268357e-09,3.62809596818683e-09,3.6601410379096e-09
"2568",120,57.7894736842105,3.62523917135649e-09,3.2311923644536e-09,4.77231847789694e-09,8.35929606785024e-09,1.02351100251391e-08,1.31419258288246e-08,1.45572963839574e-08,2.84173224014694e-08,8.4334849650633e-09,6.50715438563904e-09,3.74406014004569e-09,3.62565602540776e-09
"2569",122.5,57.7894736842105,4.14330152218728e-09,3.86447417035501e-09,5.55866680809758e-09,9.37369810678074e-09,1.43871075209551e-08,1.40108979106157e-08,1.57572915653048e-08,2.7285828284318e-08,8.38124120886713e-09,7.07419825843325e-09,4.27519748118568e-09,3.964212942284e-09
"2570",125,57.7894736842105,4.80297481474101e-09,4.51585897582457e-09,6.59812634216939e-09,1.02629244946167e-08,1.70115527133724e-08,1.44942401830717e-08,1.72297301426205e-08,2.34289564311763e-08,8.69140696913018e-09,7.93747196876221e-09,5.10473557955443e-09,4.64129194062066e-09
"2571",127.5,57.7894736842105,5.26174728787687e-09,5.04419162689063e-09,7.21499422706717e-09,1.14999143020766e-08,2.0651001221561e-08,1.35555656543412e-08,1.51651094026234e-08,2.11648558054445e-08,8.32655780262648e-09,9.00491400196435e-09,5.69051153854333e-09,5.10069759866727e-09
"2572",130,57.7894736842105,5.32393055422548e-09,4.96060770585616e-09,7.63434588983702e-09,1.21368825146267e-08,2.29457640388286e-08,1.35992112102606e-08,1.50433997290339e-08,2.23810556025661e-08,7.8467781100891e-09,9.69476003382513e-09,5.82981865906995e-09,5.0937931607084e-09
"2573",132.5,57.7894736842105,5.37610639599756e-09,4.93973572983364e-09,7.56153987081093e-09,1.27260717588951e-08,1.99407428069787e-08,1.27545103385113e-08,1.35787912164398e-08,2.33504169125376e-08,7.62217984041913e-09,1.00944932100722e-08,5.95118056397059e-09,5.30210894720412e-09
"2574",135,57.7894736842105,6.22696054875665e-09,5.65845358849876e-09,7.48195411875985e-09,1.48453881999855e-08,1.87193744879965e-08,1.23134365984795e-08,1.50676311271719e-08,2.02819987367431e-08,7.91943307806853e-09,9.93151264352954e-09,6.50964906978579e-09,6.2128033186809e-09
"2575",137.5,57.7894736842105,4.6965204186615e-09,4.32129761661348e-09,6.70673731394816e-09,1.80079638700814e-08,1.7446011822686e-08,1.12701621472755e-08,1.56962985577852e-08,1.68742238931818e-08,6.23387376875312e-09,8.84139714565912e-09,5.59003097717198e-09,4.91946912893615e-09
"2576",140,57.7894736842105,1.69310073773465e-09,2.11052474325193e-09,5.83579278651269e-09,2.09885078067407e-08,1.50836273159205e-08,7.94436294093009e-09,1.17227895359701e-08,1.12233292971775e-08,4.85015016430529e-09,6.67927822425862e-09,3.55797256891208e-09,1.97435237104561e-09
"2583",157.5,57.7894736842105,1.64533582071302e-09,2.26902515331438e-09,4.95223256933436e-09,1.10060675417162e-08,7.55482571033333e-09,4.60282573774146e-09,9.22137132278178e-09,1.86781141334885e-08,4.62785835044291e-09,5.92739646428087e-09,3.63995347535048e-09,1.61173062201113e-09
"2584",160,57.7894736842105,2.47363213896554e-09,2.98898581666679e-09,4.8849167874794e-09,9.58560164836947e-09,6.87154161696513e-09,5.0880819089244e-09,8.36672098790403e-09,1.48577579926756e-08,5.00401439035292e-09,5.82523853372846e-09,3.82963611994178e-09,2.21870466335199e-09
"2600",-160,55.8947368421053,1.16556447111137e-09,1.21607992230842e-09,2.51810730470328e-09,3.68936121887195e-09,5.25140731681001e-09,2.36734284519285e-09,1.7481963142732e-09,2.2302468953659e-09,2.05405697333884e-09,2.00631679238977e-09,1.30510563293995e-09,9.01766844790125e-10
"2612",-130,55.8947368421053,2.07595674049481e-09,2.28179613875543e-09,2.94759987902113e-09,4.07172411022103e-09,3.6515609871772e-09,2.60574530702717e-09,2.54642966868862e-09,2.40953965764332e-09,2.50975529421382e-09,2.63798680165753e-09,2.25032863437197e-09,2.16927364743089e-09
"2613",-127.5,55.8947368421053,2.60524619455707e-09,2.65034781231008e-09,3.11033776859149e-09,4.04226447236686e-09,3.23670894773753e-09,4.05708006252781e-09,2.84549990991687e-09,2.85544088374223e-09,2.85249070457877e-09,3.14755223837851e-09,2.74593063131351e-09,2.59787396672886e-09
"2614",-125,55.8947368421053,2.9486794841764e-09,2.84145490339963e-09,3.15294880048195e-09,3.91668836035794e-09,3.61798023181328e-09,4.4096654062617e-09,2.92766582461398e-09,3.03886017911925e-09,2.93850520088554e-09,3.25311467217274e-09,2.93013943187051e-09,2.78150081092776e-09
"2615",-122.5,55.8947368421053,3.76899410119147e-09,3.63041910986586e-09,3.8832214787482e-09,4.11321835966372e-09,4.39551754369272e-09,5.16153779873268e-09,3.58082928543155e-09,3.76870809950039e-09,3.64407166551436e-09,3.9017111807052e-09,3.69856011052036e-09,3.59652278661762e-09
"2616",-120,55.8947368421053,3.4295223887322e-09,3.18423276027963e-09,3.07318623674058e-09,3.32526233111363e-09,4.0150521579338e-09,4.70853336789062e-09,3.40911937351737e-09,3.65771895194031e-09,3.45207875956585e-09,3.52563535007192e-09,3.350527960546e-09,3.17242121244607e-09
"2617",-117.5,55.8947368421053,3.13983838928777e-09,2.93607023459444e-09,2.81887891934868e-09,2.99530771279838e-09,3.47643983912571e-09,4.09485336264059e-09,3.11918391506308e-09,3.42770509241877e-09,3.09540186451546e-09,3.00200226005867e-09,2.96507993938905e-09,2.88767359633499e-09
"2618",-115,55.8947368421053,4.29366376437576e-09,4.10954395513308e-09,4.01373192494836e-09,3.90971073875243e-09,4.70511042236985e-09,4.72126234591849e-09,3.91595037646519e-09,4.31439376412379e-09,3.82319273895676e-09,3.85377062293163e-09,3.97160888161371e-09,4.11338082735926e-09
"2619",-112.5,55.8947368421053,4.04381420926817e-09,4.08245166188051e-09,4.15655888614391e-09,4.0735885368029e-09,5.29531282104229e-09,4.89487444717621e-09,4.19418581896341e-09,4.41229679746039e-09,3.9339102288205e-09,3.96696757474363e-09,4.04876464386167e-09,4.07183564209851e-09
"2620",-110,55.8947368421053,3.5735756151109e-09,3.73214496416849e-09,3.9550769885717e-09,3.6218557450049e-09,4.69691678129172e-09,5.12390501122145e-09,4.19502772363439e-09,4.08691030236857e-09,3.70100532252199e-09,3.81256120424167e-09,3.78555204761169e-09,3.71921956123303e-09
"2621",-107.5,55.8947368421053,3.34780582162547e-09,3.50942107405633e-09,3.63416728351232e-09,3.55133364122323e-09,4.08797966181332e-09,4.79081052173064e-09,4.09922096267223e-09,4.03079191118455e-09,3.62089557556095e-09,3.72831014108441e-09,3.59111158778486e-09,3.51113649873364e-09
"2622",-105,55.8947368421053,2.51878732714789e-09,2.72986535720249e-09,3.05799155529002e-09,3.20844952168831e-09,3.40581703464626e-09,4.7600031338399e-09,4.13442405311493e-09,3.53728267380241e-09,3.09611906425256e-09,3.08220334021073e-09,2.83088981943569e-09,2.71977069771917e-09
"2623",-102.5,55.8947368421053,2.02064878501371e-09,2.20324256885659e-09,2.68344936115578e-09,2.93489783257522e-09,2.84422797813821e-09,3.91316383593562e-09,3.66806009394552e-09,3.0573990604868e-09,2.61485491462668e-09,2.70629583196472e-09,2.39470767434552e-09,2.27802308266911e-09
"2624",-100,55.8947368421053,2.49110136815375e-09,2.63006920929454e-09,2.99972683411726e-09,3.14408099165095e-09,3.00041212578442e-09,3.65264849616631e-09,4.01584078491002e-09,3.28742960587977e-09,3.05320007557702e-09,3.14412870738856e-09,2.79522918483419e-09,2.74220792557608e-09
"2625",-97.5,55.8947368421053,2.42918639305374e-09,2.39293648372947e-09,2.75778608933505e-09,2.78531367891785e-09,2.85856699639223e-09,3.24184848887396e-09,3.73442097557908e-09,3.23265135363307e-09,3.04707167700716e-09,2.97646848574501e-09,2.66073081536117e-09,2.55297784865563e-09
"2626",-95,55.8947368421053,1.69545959303324e-09,1.65998674766903e-09,2.00704892159079e-09,2.05606205888956e-09,2.1925479498381e-09,2.46369409248604e-09,3.06639742894341e-09,2.70315391164705e-09,2.41030223124133e-09,2.23784921257915e-09,1.88331557380433e-09,1.76066753949759e-09
"2627",-92.5,55.8947368421053,1.63211358490678e-09,1.68061033839484e-09,1.92607502213019e-09,2.21326214191846e-09,2.39069838144784e-09,2.37509445704526e-09,3.09685412079944e-09,2.73682892754784e-09,2.53972370477945e-09,2.47866834479291e-09,1.9844366384511e-09,1.8103077142808e-09
"2628",-90,55.8947368421053,2.1233432980633e-09,2.03149357687511e-09,2.13364243265533e-09,2.37529176015661e-09,2.47735777204883e-09,2.43427631567775e-09,2.98668111726672e-09,2.72293076758121e-09,2.74357558156454e-09,2.70413135243161e-09,2.29779730399199e-09,2.21168225335473e-09
"2629",-87.5,55.8947368421053,1.4366691918153e-09,1.42490638429041e-09,1.52965721144337e-09,1.520699386727e-09,1.46716306096382e-09,1.54195279591582e-09,1.83086924527426e-09,1.86068060373419e-09,1.96320445251981e-09,1.88012579138176e-09,1.52420327336096e-09,1.4722667421134e-09
"2634",-75,55.8947368421053,1.36510026915206e-09,1.43023298282766e-09,1.83994665206924e-09,1.80451420407797e-09,1.2775269611718e-09,1.49536115911716e-09,2.00221645903567e-09,2.15436160122366e-09,2.69309994227127e-09,2.38128418351101e-09,1.82726904896131e-09,1.56427673548773e-09
"2635",-72.5,55.8947368421053,2.11811052096104e-09,2.11281158584223e-09,2.39732296514195e-09,2.40992299358443e-09,2.14600768795939e-09,2.21168430249684e-09,2.76204918311929e-09,3.08736747105243e-09,3.39474991086636e-09,3.10166843381018e-09,2.67892222077445e-09,2.27307001346433e-09
"2636",-70,55.8947368421053,2.62965557532371e-09,2.56606542655205e-09,2.74367803866984e-09,2.60923997252166e-09,2.66359785790204e-09,2.73349614427973e-09,3.15145087760246e-09,3.51925783436888e-09,3.81849786165733e-09,3.60168281917511e-09,3.18651521185112e-09,2.6832265901354e-09
"2637",-67.5,55.8947368421053,2.25537347586964e-09,2.20685066900338e-09,2.39096272077952e-09,2.41994651856321e-09,2.24692398476285e-09,2.40129537348172e-09,2.69296850444189e-09,3.03923927040886e-09,3.25850274497316e-09,3.18728100552959e-09,2.72072384153305e-09,2.25798393654539e-09
"2638",-65,55.8947368421053,1.67883563496375e-09,1.65218873738465e-09,1.87727499561044e-09,1.97212202623052e-09,1.63402836183754e-09,1.94206213610659e-09,2.32819310705401e-09,2.51827650529432e-09,2.59997580106044e-09,2.67575980903573e-09,2.0888291584701e-09,1.7118749777098e-09
"2639",-62.5,55.8947368421053,1.63221048005494e-09,1.59713955927808e-09,1.75411233390051e-09,1.79759952040857e-09,1.39461772208707e-09,1.78104391586505e-09,2.29896516862511e-09,2.3738443339933e-09,2.35277944587824e-09,2.57246489734908e-09,1.98205685262957e-09,1.69325266698508e-09
"2662",-5,55.8947368421053,2.85720812244136e-09,3.76894257990423e-09,2.26629042680664e-09,4.69752771837390e-09,3.5901165829251e-09,1.93863875148394e-09,1.70649422327404e-09,1.89025352987336e-09,2.98281175150142e-09,4.01036430626445e-09,3.23768170476871e-09,2.08849485557223e-09
"2663",-2.5,55.8947368421053,2.68947032613237e-09,3.77628875435423e-09,2.58712914372877e-09,6.38444004694844e-09,3.98765483524202e-09,2.70378446194652e-09,1.85926274376413e-09,1.99145992665212e-09,4.75059142414705e-09,3.9646968325556e-09,8.29661573817364e-09,2.81042445175392e-09
"2668",10,55.8947368421053,5.32666176791818e-09,4.88563018166688e-09,3.88161992782507e-09,1.49798540759194e-08,1.6523072363453e-08,6.57769756631094e-09,2.88864752430451e-09,3.35639436166088e-09,6.26729703290946e-09,6.56789798329088e-09,8.14886498123196e-09,6.88261459543676e-09
"2669",12.5,55.8947368421053,5.87418844035653e-09,5.44751724198406e-09,4.46035474180317e-09,1.59150719946516e-08,1.1577915189076e-08,6.92454355574051e-09,3.45474088789613e-09,3.55991281375187e-09,6.19328846020173e-09,6.99597664955559e-09,8.74834852997164e-09,8.2042790530007e-09
"2673",22.5,55.8947368421053,6.04218062302125e-09,5.85594990467481e-09,4.73354314729432e-09,1.63254776884558e-08,1.5537028694862e-08,1.04264998978393e-08,4.60311759412427e-09,5.01309033347497e-09,6.11281747876086e-09,8.89668065780225e-09,8.2791447525779e-09,7.57960862043244e-09
"2674",25,55.8947368421053,6.41009881893057e-09,6.75787628981461e-09,5.14155690679169e-09,1.52253448130329e-08,1.96364651101899e-08,1.00759502304204e-08,5.75738851125301e-09,5.55984243019725e-09,7.0248402797915e-09,1.01501010721372e-08,8.76238925168193e-09,7.96145629890915e-09
"2675",27.5,55.8947368421053,7.43527466158522e-09,8.18470681854255e-09,6.05761768870949e-09,1.50194552107907e-08,2.37028178334819e-08,1.03835932040164e-08,6.09890204745361e-09,6.05166815097202e-09,7.10444769420199e-09,1.19037920146003e-08,1.11815970545159e-08,8.51518016254521e-09
"2676",30,55.8947368421053,6.75739152133925e-09,7.22183075060195e-09,5.69111340085332e-09,1.27000710729158e-08,2.4521301395658e-08,1.23378530048762e-08,4.85970326480345e-09,5.26713711708482e-09,9.25221910804547e-09,1.36364341693507e-08,1.06750022883795e-08,7.03126990225095e-09
"2677",32.5,55.8947368421053,7.02937590947583e-09,7.30176192946519e-09,6.2292702246447e-09,1.11042483801754e-08,2.75491348483703e-08,1.28409454944189e-08,4.44413929484924e-09,5.23729399692224e-09,9.49414550883293e-09,9.76799461628597e-09,9.28026308143898e-09,6.69400101755563e-09
"2678",35,55.8947368421053,8.3945740983471e-09,9.12216532780036e-09,8.424928918567e-09,1.22833224060898e-08,3.13765880465e-08,1.21876216150479e-08,5.08762290109266e-09,6.11744034335199e-09,1.16929996935022e-08,9.11004318857045e-09,9.0662395559743e-09,8.04516785222337e-09
"2679",37.5,55.8947368421053,1.12880669655285e-08,1.16191158257284e-08,1.32362812117065e-08,1.89226856840002e-08,3.55561096190837e-08,1.69640067618215e-08,7.31314637753694e-09,7.84634310649346e-09,1.40441841749855e-08,1.05582562224399e-08,1.21243628418283e-08,1.19048388334819e-08
"2680",40,55.8947368421053,9.4982051520795e-09,1.10936654394017e-08,1.44378079804108e-08,2.23847464002336e-08,3.38323361513682e-08,1.92069239419307e-08,7.78441334829683e-09,7.03933942386437e-09,1.05569611646289e-08,8.59206865811563e-09,1.18156016221116e-08,1.17334837158867e-08
"2681",42.5,55.8947368421053,8.72584660777109e-09,1.22606413303222e-08,1.84756366455874e-08,2.50591438225034e-08,2.88237785202317e-08,1.4846401061655e-08,9.08578895713469e-09,7.90720731079497e-09,9.62163727597637e-09,7.97651222416568e-09,1.1889926933642e-08,9.7118598319651e-09
"2682",45,55.8947368421053,9.05885737517015e-09,9.26454733242432e-09,2.01404229231705e-08,2.02335687267408e-08,2.61794601622012e-08,1.10326560387453e-08,7.55352889611483e-09,7.27777818478742e-09,8.95345301805267e-09,6.58917159116618e-09,9.7158685393936e-09,8.25313177174603e-09
"2683",47.5,55.8947368421053,1.4027559192345e-08,9.75375776240267e-09,2.17888535339328e-08,2.85556078782889e-08,2.80426783356991e-08,1.38435637953016e-08,6.57675261906548e-09,6.81356319021803e-09,9.15913360780007e-09,6.38197287985282e-09,8.83494937365531e-09,8.0858175623838e-09
"2684",50,55.8947368421053,1.92538715439866e-08,1.16657578128759e-08,2.58809434820761e-08,3.65165038831994e-08,2.63769225211652e-08,1.66341030793243e-08,6.03010356491768e-09,7.62052413359748e-09,8.49808621909698e-09,7.16703317787254e-09,8.7095606117818e-09,8.55094120510991e-09
"2685",52.5,55.8947368421053,1.4772922338549e-08,1.28124085559816e-08,3.19660946150602e-08,3.72387831508447e-08,2.73785197638099e-08,1.59280096924397e-08,5.5547751945037e-09,7.83524202550151e-09,7.79861331762222e-09,8.05081704427502e-09,8.19334365978475e-09,9.6577964375788e-09
"2686",55,55.8947368421053,1.24881171809782e-08,1.60669450400414e-08,3.80001881523928e-08,3.77718013117034e-08,2.53144247751302e-08,1.63539045586886e-08,5.77577224328968e-09,7.92157940805727e-09,6.98052377619968e-09,9.41190289767413e-09,7.85536869926662e-09,9.38483841420729e-09
"2687",57.5,55.8947368421053,1.2190668396625e-08,1.43397817058133e-08,3.11346487653907e-08,4.28530695303908e-08,2.96229814115978e-08,1.50283520003458e-08,6.86770152465849e-09,8.09962702377071e-09,7.3775714053495e-09,1.07449752220767e-08,7.19977027215796e-09,9.42097942626535e-09
"2688",60,55.8947368421053,1.44622805918482e-08,1.60364865917778e-08,2.55985927767599e-08,4.78439272574849e-08,2.47190447798251e-08,1.43310359673049e-08,7.66138051437604e-09,8.18090653813969e-09,8.38180677208838e-09,1.21860209423286e-08,6.73783568001796e-09,9.53272734187383e-09
"2689",62.5,55.8947368421053,1.35712948691469e-08,1.48903065658873e-08,2.33058416315712e-08,4.46929555864006e-08,1.72812022504465e-08,1.14428263739419e-08,7.29289558430712e-09,5.91930001108548e-09,6.85459696815605e-09,1.05609002012258e-08,5.60628535782592e-09,8.60237115915541e-09
"2690",65,55.8947368421053,1.40181752924379e-08,1.26756242221221e-08,2.10804007062804e-08,3.44259925254276e-08,1.32863118944282e-08,1.11769683352331e-08,8.05608451042578e-09,5.0525129002485e-09,5.6514747959549e-09,9.884961989573e-09,4.96526218578264e-09,1.13459558154921e-08
"2691",67.5,55.8947368421053,1.51887483059582e-08,1.27630347696722e-08,1.87816016645331e-08,3.41787769961299e-08,9.90743580925324e-09,1.02639268178412e-08,6.93335193945044e-09,4.75602984729637e-09,4.57769535168809e-09,8.90977760320544e-09,5.07761489104697e-09,1.12264627281922e-08
"2692",70,55.8947368421053,1.48148243672708e-08,1.36602873544028e-08,1.74103485534732e-08,3.09233904108308e-08,1.02450114797953e-08,8.82714624051567e-09,6.51212501891901e-09,4.47743492672584e-09,4.54182043536921e-09,8.20523102587623e-09,5.36781322516e-09,1.02653366276101e-08
"2693",72.5,55.8947368421053,1.38386704439525e-08,1.25257487975511e-08,1.74512728486759e-08,2.44445159426621e-08,9.58157420592742e-09,6.96410019495469e-09,5.5347814222409e-09,4.68438979012858e-09,4.57020427361773e-09,7.72945945529818e-09,5.05341862105935e-09,1.03767923941012e-08
"2694",75,55.8947368421053,1.42579448247915e-08,1.13086216172592e-08,1.8286697546846e-08,2.15718247952024e-08,8.54896524665055e-09,6.63274864719232e-09,4.84091702271025e-09,4.76722343241767e-09,4.26982170323789e-09,7.99766229804544e-09,5.05265516925757e-09,9.99402787089931e-09
"2695",77.5,55.8947368421053,1.4633563111266e-08,1.07174347521721e-08,1.76217005831009e-08,2.05467666318515e-08,7.79336107366996e-09,7.30472089066625e-09,4.52502069018049e-09,4.40604574309875e-09,4.440146687823e-09,8.04726500280156e-09,5.28538794761918e-09,9.78527942268465e-09
"2696",80,55.8947368421053,1.46968710638962e-08,1.04563248684575e-08,1.65563527731311e-08,2.03475525491215e-08,7.7126500498681e-09,6.94406836719563e-09,4.41311030687647e-09,4.01997097719195e-09,4.30762017852512e-09,7.46538241381406e-09,5.23798075226234e-09,9.27199040202248e-09
"2697",82.5,55.8947368421053,1.59147698925582e-08,1.0738311411948e-08,1.67208567304622e-08,1.91149830339188e-08,8.38842433015241e-09,6.98803534569109e-09,5.09692424984637e-09,4.8574612106049e-09,5.31309293436144e-09,7.2549618656409e-09,6.01996265336968e-09,9.82909652107178e-09
"2698",85,55.8947368421053,1.56584011382077e-08,1.16578610046686e-08,1.65892186706346e-08,1.84265813545081e-08,9.22484198404017e-09,6.63129141442037e-09,5.45349605318018e-09,5.50079493673999e-09,6.1861281722142e-09,7.6009003778521e-09,7.41947519047881e-09,9.74571048861783e-09
